index-out,fhr-out,toco-out,tocopeak,eval,eval_detail,sig_qual,corrected,baseline,base_max,floatline,accDec,dec_class,decSum,accSum,osci_print,validFHR,rawDeviation,minDeviation,quantilDev,sinus,osci_class,stv,delay,eval_stv,eval_signalquality,eval_dec,eval_acc,eval_var,eval_baseline
1194,152.0,18.0,0.0,255.0,1.0,0.9380000000000001,152.0,148.422,0.0,152.381,0.0,0.0,19.0,-1.0,-1.0,1.0,1.721,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1195,151.0,18.0,0.0,255.0,1.0,0.9380000000000001,151.0,148.428,0.0,152.381,0.0,0.0,19.0,-1.0,-1.0,1.0,1.714,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1196,151.0,18.0,0.0,255.0,1.0,0.937,151.0,148.434,0.0,152.381,0.0,0.0,19.0,-1.0,-1.0,1.0,1.706,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1197,149.0,19.0,0.0,255.0,1.0,0.937,149.0,148.441,0.0,152.333,0.0,0.0,19.0,-1.0,-1.0,1.0,1.697,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1198,150.0,19.0,0.0,255.0,1.0,0.937,150.0,148.45000000000002,0.0,152.143,0.0,0.0,19.0,-1.0,-1.0,1.0,1.686,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1199,150.0,20.0,0.0,255.0,1.0,0.937,150.0,148.459,0.0,152.048,0.0,0.0,19.0,-1.0,-1.0,1.0,1.673,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1200,153.0,18.0,0.0,255.0,1.0,0.937,153.0,148.475,0.0,152.048,0.0,0.0,19.0,-1.0,-1.0,1.0,1.6600000000000001,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1201,154.0,18.0,0.0,255.0,1.0,0.937,154.0,148.491,0.0,152.048,0.0,0.0,19.0,-1.0,-1.0,1.0,1.6440000000000001,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1202,154.0,18.0,0.0,255.0,1.0,0.9380000000000001,154.0,148.5,0.0,152.048,0.0,0.0,19.0,-1.0,-1.0,1.0,1.6280000000000001,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1203,154.0,18.0,0.0,255.0,1.0,0.9380000000000001,154.0,148.50900000000001,0.0,152.048,0.0,0.0,19.0,-1.0,-1.0,1.0,1.61,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1204,154.0,18.0,0.0,255.0,1.0,0.9380000000000001,154.0,148.519,0.0,152.048,0.0,0.0,19.0,-1.0,-1.0,1.0,1.591,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1205,153.0,18.0,0.0,255.0,1.0,0.9380000000000001,153.0,148.525,0.0,152.048,0.0,0.0,19.0,-1.0,-1.0,1.0,1.571,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1206,153.0,17.0,0.0,255.0,1.0,0.9380000000000001,153.0,148.531,0.0,152.095,0.0,0.0,19.0,-1.0,-1.0,1.0,1.551,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1207,153.0,18.0,0.0,255.0,1.0,0.9390000000000001,153.0,148.541,0.0,152.333,0.0,0.0,19.0,-1.0,-1.0,1.0,1.532,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1208,150.0,18.0,0.0,255.0,1.0,0.9390000000000001,150.0,148.55,0.0,152.667,0.0,0.0,19.0,-1.0,-1.0,1.0,1.514,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1209,152.0,18.0,0.0,255.0,1.0,0.9400000000000001,152.0,148.562,0.0,153.0,0.0,0.0,19.0,-1.0,-1.0,1.0,1.5010000000000001,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1210,152.0,19.0,0.0,255.0,1.0,0.9400000000000001,152.0,148.578,0.0,153.333,0.0,0.0,19.0,-1.0,-1.0,1.0,1.49,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1211,152.0,20.0,0.0,255.0,1.0,0.9400000000000001,152.0,148.538,0.0,153.524,0.0,0.0,19.0,-1.0,-1.0,1.0,1.48,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1212,152.0,20.0,0.0,255.0,1.0,0.9410000000000001,152.0,148.547,0.0,153.667,0.0,0.0,19.0,-1.0,-1.0,1.0,1.473,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1213,152.0,21.0,0.0,255.0,1.0,0.9410000000000001,152.0,148.556,0.0,153.81,0.0,0.0,19.0,-1.0,-1.0,1.0,1.467,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1214,152.0,21.0,0.0,255.0,1.0,0.9420000000000001,152.0,148.562,0.0,153.952,0.0,0.0,19.0,-1.0,-1.0,1.0,1.464,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1215,152.0,22.0,0.0,255.0,1.0,0.9420000000000001,152.0,148.56900000000002,0.0,153.857,0.0,0.0,19.0,-1.0,-1.0,1.0,1.463,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1216,152.0,24.0,0.0,255.0,1.0,0.9430000000000001,152.0,148.57500000000002,0.0,153.81,0.0,0.0,19.0,-1.0,-1.0,1.0,1.462,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1217,156.0,24.0,0.0,255.0,1.0,0.9440000000000001,156.0,148.58100000000002,0.0,153.714,0.0,0.0,19.0,-1.0,-1.0,1.0,1.462,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1218,156.0,23.0,0.0,255.0,1.0,0.9440000000000001,156.0,148.588,0.0,153.619,0.0,0.0,19.0,-1.0,-1.0,1.0,1.463,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1219,157.0,23.0,0.0,255.0,1.0,0.9450000000000001,157.0,148.588,0.0,153.952,0.0,0.0,19.0,-1.0,-1.0,1.0,1.468,-1.0,-1.0,-1.0,-1.0,7.713,261.0,1.0,1.0,1.0,0.0,0.0,1.0
1220,157.0,23.0,0.0,1.0,9.0,0.9460000000000001,157.0,148.588,0.0,154.19,0.0,0.0,19.0,-1.0,19.274,1.0,1.475,1.462,3.8320000000000003,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1221,157.0,24.0,0.0,1.0,9.0,0.9460000000000001,157.0,148.584,0.0,154.476,0.0,0.0,19.0,-1.0,19.267,1.0,1.486,1.462,3.83,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1222,157.0,24.0,0.0,1.0,9.0,0.9470000000000001,157.0,148.578,0.0,154.762,0.0,0.0,19.0,-1.0,19.267,1.0,1.499,1.462,3.83,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1223,157.0,24.0,0.0,1.0,9.0,0.9480000000000001,157.0,148.572,0.0,154.952,0.0,0.0,19.0,-1.0,19.264,1.0,1.5150000000000001,1.462,3.829,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1224,157.0,23.0,0.0,1.0,9.0,0.9490000000000001,157.0,148.562,0.0,155.143,0.0,0.0,19.0,-1.0,19.264,1.0,1.532,1.462,3.829,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1225,152.0,21.0,0.0,1.0,9.0,0.9490000000000001,152.0,148.566,0.0,155.333,0.0,0.0,19.0,-1.0,19.264,1.0,1.551,1.462,3.829,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1226,152.0,21.0,0.0,1.0,9.0,0.9500000000000001,152.0,148.57500000000002,0.0,155.524,0.0,0.0,19.0,-1.0,19.264,1.0,1.572,1.462,3.829,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1227,151.0,20.0,0.0,1.0,9.0,0.9510000000000001,151.0,148.578,0.0,155.714,0.0,0.0,19.0,-1.0,19.25,1.0,1.594,1.462,3.825,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1228,151.0,20.0,0.0,1.0,9.0,0.9520000000000001,151.0,148.591,0.0,155.762,0.0,0.0,19.0,-1.0,19.25,1.0,1.616,1.462,3.825,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1229,157.0,20.0,0.0,1.0,9.0,0.9530000000000001,157.0,148.619,0.0,155.81,0.0,0.0,19.0,-1.0,19.245,1.0,1.6380000000000001,1.462,3.823,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1230,157.0,18.0,0.0,1.0,9.0,0.9530000000000001,157.0,148.638,0.0,155.81,0.0,0.0,19.0,-1.0,19.245,1.0,1.6580000000000001,1.462,3.823,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1231,158.0,18.0,0.0,1.0,9.0,0.9530000000000001,158.0,148.612,0.0,155.81,0.0,0.0,19.0,-1.0,19.234,1.0,1.678,1.462,3.8200000000000003,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1232,158.0,18.0,0.0,1.0,9.0,0.9530000000000001,158.0,148.603,0.0,155.81,0.0,0.0,19.0,-1.0,19.234,1.0,1.697,1.462,3.8200000000000003,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1233,156.0,18.0,0.0,1.0,9.0,0.9530000000000001,156.0,148.65,0.0,155.81,0.0,0.0,19.0,-1.0,19.229,1.0,1.715,1.462,3.818,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1234,156.0,18.0,0.0,1.0,9.0,0.9520000000000001,156.0,148.675,0.0,155.81,0.0,0.0,19.0,-1.0,19.229,1.0,1.732,1.462,3.818,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1235,156.0,18.0,0.0,1.0,9.0,0.9520000000000001,156.0,148.675,0.0,155.81,0.0,0.0,19.0,-1.0,19.226,1.0,1.747,1.462,3.817,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1236,156.0,18.0,0.0,1.0,9.0,0.9520000000000001,156.0,148.65,0.0,156.048,0.0,0.0,19.0,-1.0,19.226,1.0,1.7650000000000001,1.462,3.817,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1237,156.0,18.0,0.0,1.0,9.0,0.9520000000000001,156.0,148.644,0.0,156.333,0.0,0.0,19.0,-1.0,19.21,1.0,1.784,1.462,3.813,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1238,157.0,18.0,0.0,1.0,9.0,0.9510000000000001,157.0,148.619,0.0,156.667,0.0,0.0,19.0,-1.0,19.21,1.0,1.808,1.462,3.813,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1239,157.0,18.0,0.0,1.0,9.0,0.9510000000000001,157.0,148.619,0.0,157.0,0.0,0.0,19.0,-1.0,19.207,1.0,1.835,1.462,3.8120000000000003,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1240,157.0,18.0,0.0,1.0,9.0,0.9510000000000001,157.0,148.659,0.0,157.095,0.0,0.0,19.0,-1.0,19.207,1.0,1.862,1.462,3.8120000000000003,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1241,157.0,17.0,0.0,1.0,9.0,0.9510000000000001,157.0,148.656,0.0,157.19,0.0,0.0,19.0,-1.0,19.201,1.0,1.889,1.462,3.81,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1242,157.0,16.0,0.0,1.0,9.0,0.9510000000000001,157.0,148.672,0.0,157.238,0.0,0.0,19.0,-1.0,19.201,1.0,1.9160000000000001,1.462,3.81,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1243,157.0,17.0,0.0,1.0,9.0,0.9500000000000001,157.0,148.69400000000002,0.0,157.238,0.0,0.0,19.0,-1.0,19.194,1.0,1.943,1.462,3.8080000000000003,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1244,157.0,16.0,0.0,1.0,9.0,0.9500000000000001,157.0,148.69400000000002,0.0,157.333,0.0,0.0,19.0,-1.0,19.194,1.0,1.972,1.462,3.8080000000000003,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1245,157.0,16.0,0.0,1.0,9.0,0.9500000000000001,157.0,148.697,0.0,157.429,0.0,0.0,19.0,-1.0,19.191,1.0,2.0020000000000002,1.462,3.807,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1246,157.0,16.0,0.0,1.0,9.0,0.9500000000000001,157.0,148.731,0.0,157.524,0.0,0.0,19.0,-1.0,19.191,1.0,2.032,1.462,3.807,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1247,158.0,16.0,0.0,1.0,9.0,0.9500000000000001,158.0,148.697,0.0,157.714,0.0,0.0,19.0,-1.0,19.178,1.0,2.064,1.462,3.803,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1248,158.0,16.0,0.0,1.0,9.0,0.9490000000000001,158.0,148.722,0.0,157.905,0.0,0.0,19.0,-1.0,19.178,1.0,2.097,1.462,3.803,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1249,158.0,16.0,0.0,1.0,9.0,0.9490000000000001,158.0,148.722,0.0,158.048,0.0,0.0,19.0,-1.0,19.175,1.0,2.132,1.462,3.802,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1250,159.0,16.0,0.0,1.0,9.0,0.9490000000000001,159.0,148.747,0.0,158.19,0.0,0.0,19.0,-1.0,19.175,1.0,2.168,1.462,3.802,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1251,159.0,16.0,0.0,1.0,9.0,0.9490000000000001,159.0,148.744,0.0,158.333,0.0,0.0,19.0,-1.0,19.139,1.0,2.205,1.462,3.7920000000000003,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1252,159.0,16.0,0.0,1.0,9.0,0.9490000000000001,159.0,148.75900000000001,0.0,158.476,0.0,0.0,19.0,-1.0,19.139,1.0,2.243,1.462,3.7920000000000003,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1253,158.0,16.0,0.0,1.0,9.0,0.9490000000000001,158.0,148.75900000000001,0.0,158.714,0.0,0.0,19.0,-1.0,19.096,1.0,2.283,1.462,3.779,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1254,158.0,16.0,0.0,1.0,9.0,0.9490000000000001,158.0,148.75300000000001,0.0,158.952,1.0,0.0,19.0,-1.0,19.096,0.0,2.2840000000000003,1.462,3.779,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1255,158.0,15.0,0.0,1.0,9.0,0.9480000000000001,158.0,148.712,0.0,159.238,1.0,0.0,19.0,-1.0,19.074,0.0,2.286,1.462,3.7720000000000002,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1256,158.0,16.0,0.0,1.0,9.0,0.9480000000000001,158.0,148.712,0.0,159.524,1.0,0.0,19.0,-1.0,19.074,0.0,2.289,1.462,3.7720000000000002,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1257,160.0,16.0,0.0,1.0,9.0,0.9480000000000001,160.0,148.728,0.0,159.81,1.0,0.0,19.0,-1.0,19.057000000000002,0.0,2.291,1.462,3.767,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1258,160.0,16.0,0.0,1.0,9.0,0.9480000000000001,160.0,148.744,0.0,160.048,1.0,0.0,19.0,-1.0,19.057000000000002,0.0,2.294,1.462,3.767,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1259,160.0,15.0,0.0,1.0,9.0,0.9480000000000001,160.0,148.766,0.0,160.286,1.0,0.0,19.0,-1.0,19.049,0.0,2.297,1.462,3.765,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1260,160.0,14.0,0.0,1.0,9.0,0.9480000000000001,160.0,148.791,0.0,160.571,1.0,0.0,19.0,-1.0,19.049,0.0,2.301,1.462,3.765,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1261,160.0,14.0,0.0,1.0,9.0,0.9480000000000001,160.0,148.816,0.0,160.81,1.0,0.0,19.0,-1.0,18.993000000000002,0.0,2.305,1.462,3.749,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1262,160.0,14.0,0.0,1.0,9.0,0.9480000000000001,160.0,148.797,0.0,161.048,1.0,0.0,19.0,-1.0,18.993000000000002,0.0,2.309,1.462,3.749,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1263,162.0,15.0,0.0,1.0,9.0,0.9480000000000001,162.0,148.8,0.0,161.286,1.0,0.0,19.0,-1.0,18.959,0.0,2.314,1.462,3.739,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1264,162.0,15.0,0.0,1.0,9.0,0.9470000000000001,162.0,148.822,0.0,161.571,1.0,0.0,19.0,-1.0,18.959,0.0,2.318,1.462,3.739,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1265,163.0,15.0,0.0,1.0,9.0,0.9470000000000001,163.0,148.806,0.0,161.857,1.0,0.0,19.0,-1.0,18.927,0.0,2.323,1.462,3.729,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1266,163.0,14.0,0.0,1.0,9.0,0.9470000000000001,163.0,148.766,0.0,162.143,1.0,0.0,19.0,-1.0,18.927,0.0,2.327,1.462,3.729,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1267,163.0,15.0,0.0,1.0,9.0,0.9470000000000001,163.0,148.794,0.0,162.429,1.0,0.0,19.0,-1.0,18.849,0.0,2.333,1.462,3.7070000000000003,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1268,163.0,15.0,0.0,1.0,9.0,0.9470000000000001,163.0,148.781,0.0,162.619,1.0,0.0,19.0,-1.0,18.849,0.0,2.338,1.462,3.7070000000000003,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1269,163.0,16.0,0.0,1.0,9.0,0.9470000000000001,163.0,148.816,0.0,162.81,1.0,0.0,19.0,-1.0,18.832,0.0,2.344,1.462,3.702,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1270,164.0,18.0,0.0,1.0,9.0,0.9470000000000001,164.0,148.828,0.0,162.952,1.0,0.0,19.0,-1.0,18.832,0.0,2.35,1.462,3.702,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1271,164.0,17.0,0.0,1.0,9.0,0.9470000000000001,164.0,148.828,0.0,163.095,1.0,0.0,19.0,-1.0,18.828,0.0,2.356,1.462,3.701,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1272,164.0,17.0,0.0,1.0,9.0,0.9470000000000001,164.0,148.809,0.0,163.19,1.0,0.0,19.0,-1.0,18.828,0.0,2.362,1.462,3.701,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1273,164.0,18.0,0.0,1.0,9.0,0.9470000000000001,164.0,148.778,0.0,163.286,1.0,0.0,19.0,-1.0,18.765,0.0,2.368,1.462,3.6830000000000003,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1274,164.0,18.0,0.0,1.0,9.0,0.9470000000000001,164.0,148.781,0.0,163.286,1.0,0.0,19.0,-1.0,18.765,0.0,2.373,1.462,3.6830000000000003,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1275,164.0,18.0,0.0,1.0,9.0,0.9470000000000001,164.0,148.778,0.0,163.286,1.0,0.0,19.0,-1.0,18.694,0.0,2.378,1.462,3.662,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1276,164.0,18.0,0.0,1.0,9.0,0.9470000000000001,164.0,148.788,0.0,163.238,1.0,0.0,19.0,-1.0,18.694,0.0,2.384,1.462,3.662,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1277,164.0,19.0,0.0,1.0,9.0,0.9470000000000001,164.0,148.816,0.0,163.19,1.0,0.0,19.0,-1.0,18.674,0.0,2.3890000000000002,1.462,3.657,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1278,164.0,19.0,0.0,1.0,9.0,0.9470000000000001,164.0,148.81900000000002,0.0,163.143,1.0,0.0,19.0,-1.0,18.674,0.0,2.394,1.462,3.657,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1279,164.0,19.0,0.0,1.0,9.0,0.9470000000000001,164.0,148.822,0.0,163.095,1.0,0.0,19.0,-1.0,18.603,0.0,2.4,1.462,3.637,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1280,163.0,18.0,0.0,1.0,9.0,0.9470000000000001,163.0,148.82500000000002,0.0,163.048,1.0,0.0,19.0,-1.0,18.603,0.0,2.404,1.462,3.637,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1281,163.0,18.0,0.0,1.0,9.0,0.9470000000000001,163.0,148.828,0.0,162.952,1.0,0.0,19.0,-1.0,18.573,0.0,2.407,1.462,3.628,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1282,162.0,18.0,0.0,1.0,9.0,0.9470000000000001,162.0,148.83100000000002,0.0,162.857,1.0,0.0,19.0,-1.0,18.573,0.0,2.4090000000000003,1.462,3.628,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1283,162.0,18.0,0.0,1.0,9.0,0.9470000000000001,162.0,148.838,0.0,162.619,1.0,0.0,19.0,-1.0,18.543,0.0,2.4090000000000003,1.462,3.62,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1284,162.0,18.0,0.0,1.0,9.0,0.9470000000000001,162.0,148.844,0.0,162.476,1.0,0.0,19.0,-1.0,18.543,0.0,2.4090000000000003,1.462,3.62,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1285,162.0,18.0,0.0,1.0,9.0,0.9470000000000001,162.0,148.847,0.0,162.286,1.0,0.0,19.0,-1.0,18.461000000000002,0.0,2.407,1.462,3.597,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1286,162.0,18.0,0.0,1.0,9.0,0.9470000000000001,162.0,148.81900000000002,0.0,162.095,1.0,0.0,19.0,-1.0,18.461000000000002,0.0,-1.0,1.462,3.597,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1287,162.0,18.0,0.0,1.0,9.0,0.9470000000000001,162.0,148.83100000000002,0.0,162.048,1.0,0.0,19.0,-1.0,18.461000000000002,0.0,-1.0,1.462,3.597,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1288,162.0,18.0,0.0,1.0,9.0,0.9470000000000001,162.0,148.847,0.0,162.048,1.0,0.0,19.0,-1.0,18.461000000000002,0.0,-1.0,1.462,3.597,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1289,162.0,18.0,0.0,1.0,9.0,0.9470000000000001,162.0,148.847,0.0,161.952,1.0,0.0,19.0,-1.0,18.461000000000002,0.0,-1.0,1.462,3.597,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,0.0,1.0,1.0
1290,162.0,18.0,0.0,1.0,73.0,0.9470000000000001,162.0,148.853,0.0,162.0,1.0,0.0,19.0,37.0,18.461000000000002,0.0,-1.0,1.462,3.597,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,1.0,1.0,1.0
1291,162.0,18.0,0.0,1.0,73.0,0.9470000000000001,162.0,148.859,0.0,162.0,1.0,0.0,19.0,38.0,18.461000000000002,0.0,-1.0,1.462,3.597,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,1.0,1.0,1.0
1292,162.0,18.0,0.0,1.0,73.0,0.9470000000000001,162.0,148.866,0.0,162.143,1.0,0.0,19.0,39.0,18.461000000000002,0.0,-1.0,1.462,3.597,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,1.0,1.0,1.0
1293,0.0,18.0,0.0,1.0,73.0,0.9450000000000001,159.0,148.869,0.0,161.857,1.0,0.0,19.0,40.0,18.461000000000002,0.0,-1.0,1.462,3.597,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,1.0,1.0,1.0
1294,0.0,18.0,0.0,1.0,73.0,0.9420000000000001,161.0,148.872,0.0,161.667,1.0,0.0,19.0,41.0,18.461000000000002,0.0,-1.0,1.462,3.597,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,1.0,1.0,1.0
1295,0.0,17.0,0.0,1.0,73.0,0.9390000000000001,160.0,148.872,0.0,161.476,1.0,0.0,19.0,42.0,18.461000000000002,0.0,-1.0,1.462,3.597,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,1.0,1.0,1.0
1296,0.0,18.0,0.0,1.0,73.0,0.937,160.0,148.872,0.0,161.286,1.0,0.0,19.0,43.0,18.461000000000002,0.0,-1.0,1.462,3.597,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,1.0,1.0,1.0
1297,0.0,18.0,0.0,1.0,73.0,0.934,163.0,148.866,0.0,161.095,1.0,0.0,19.0,44.0,18.461000000000002,0.0,-1.0,1.462,3.597,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,1.0,1.0,1.0
1298,0.0,17.0,0.0,1.0,73.0,0.932,164.0,148.862,0.0,161.0,1.0,0.0,19.0,45.0,18.461000000000002,0.0,-1.0,1.462,3.597,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,1.0,1.0,1.0
1299,0.0,18.0,0.0,1.0,73.0,0.929,162.0,148.853,0.0,160.905,1.0,0.0,19.0,46.0,18.461000000000002,0.0,-1.0,1.462,3.597,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,1.0,1.0,1.0
1300,0.0,17.0,0.0,1.0,73.0,0.926,165.0,148.853,0.0,160.81,1.0,0.0,19.0,47.0,18.461000000000002,0.0,-1.0,1.462,3.597,-1.0,0.0,7.713,261.0,1.0,1.0,1.0,1.0,1.0,1.0
